"GeneID"	"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"Accession"	"Isoform"	"E.value"	"ProteinN"	"GO_BP"	"GO_CC"	"GO_MF"	"GO"	"Status"	"Organism"	"S_10B"	"S_9A"	"S_13A"	"S_42A"	"S_46B"	"S_47B"	"S_48B"	"S_2A"	"S_2B"	"S_7B"	"S_8B"	"S_33A"	"S_36B"	"S_38A"	"S_40A"
"25"	"TRINITY_DN228042_c0_g1"	-9.495679553	2.517460845	13.77578098	0.001289494	0.010757372	"O80528"	"TRINITY_DN228042_c0_g1_i1"	6.6e-58	"Serine/threonine-protein kinase haspin homolog (AtHaspin) (EC 2.7.11.1)"	"histone H3-T11 phosphorylation [GO:0035407]; histone H3-T3 phosphorylation [GO:0072355]; intracellular signal transduction [GO:0035556]; mitotic cell cycle [GO:0000278]"	"chromosome [GO:0005694]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]; phragmoplast [GO:0009524]"	"ATP binding [GO:0005524]; histone kinase activity (H3-T11 specific) [GO:0035402]; histone kinase activity (H3-T3 specific) [GO:0072354]; protein serine/threonine kinase activity [GO:0004674]"	"GO:0000278; GO:0004674; GO:0005524; GO:0005634; GO:0005694; GO:0005737; GO:0005856; GO:0009524; GO:0035402; GO:0035407; GO:0035556; GO:0048471; GO:0072354; GO:0072355"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	1.060434796	1.060434796	1.060434796	1.060434796	1.655951822	1.060434796	1.060434796	3.063940185	3.739413624	2.461325844	2.351887504	4.069665062	1.526532857	3.010141473	3.170637387
"26"	"TRINITY_DN231207_c0_g1"	-6.316199447	5.903988265	14.59724519	0.00087566	0.007810284	"Q7Y1L9"	"TRINITY_DN231207_c0_g1_i1"	1.1e-12	"Protein SPIRAL1-like 1"	"cortical microtubule organization [GO:0043622]"	"cortical microtubule, transverse to long axis [GO:0010005]"	""	"GO:0010005; GO:0043622"	"reviewed"	"Oryza sativa subsp. japonica (Rice)"	4.413586653	1.834107156	2.009723777	3.841850346	2.076237769	4.799269373	2.554960019	5.50451493	6.001641358	4.664078293	5.333808295	8.102317813	6.784705628	7.08750255	6.903358992
"27"	"TRINITY_DN231504_c0_g1"	8.452997496	1.65092527	10.38591085	0.004987694	0.031935814	"Q5F3X0"	"TRINITY_DN231504_c0_g1_i1"	6.8e-28	"Lysocardiolipin acyltransferase 1 (EC 2.3.1.-) (1-acylglycerol-3-phosphate O-acyltransferase 8) (1-AGP acyltransferase 8) (1-AGPAT 8) (EC 2.3.1.51) (Acyl-CoA:lysocardiolipin acyltransferase 1)"	"CDP-diacylglycerol biosynthetic process [GO:0016024]; multicellular organism development [GO:0007275]; phosphatidylinositol acyl-chain remodeling [GO:0036149]; phospholipid metabolic process [GO:0006644]"	"cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]"	"1-acylglycerol-3-phosphate O-acyltransferase activity [GO:0003841]; transferase activity, transferring acyl groups [GO:0016746]"	"GO:0003841; GO:0005783; GO:0005789; GO:0005829; GO:0006644; GO:0007275; GO:0016021; GO:0016024; GO:0016746; GO:0036149"	"reviewed"	"Gallus gallus (Chicken)"	1.060434796	1.060434796	2.983683776	1.060434796	2.076237769	3.630957726	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
"28"	"TRINITY_DN231598_c0_g2"	8.123754884	1.585223318	10.4339026	0.004908382	0.031648837	"Q95JF4"	"TRINITY_DN231598_c0_g2_i1"	8.6e-25	"DnaJ homolog subfamily A member 1 (DnaJ protein homolog 2) (DJ-2) (Mydj2)"	"negative regulation of apoptotic process [GO:0043066]; negative regulation of JUN kinase activity [GO:0043508]; positive regulation of apoptotic process [GO:0043065]; protein folding [GO:0006457]; protein localization to mitochondrion [GO:0070585]; regulation of protein transport [GO:0051223]; response to heat [GO:0009408]"	"endoplasmic reticulum [GO:0005783]; membrane [GO:0016020]; mitochondrion [GO:0005739]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]"	"ATPase activator activity [GO:0001671]; ATP binding [GO:0005524]; chaperone binding [GO:0051087]; Hsp70 protein binding [GO:0030544]; metal ion binding [GO:0046872]; unfolded protein binding [GO:0051082]"	"GO:0001671; GO:0005524; GO:0005634; GO:0005739; GO:0005783; GO:0006457; GO:0009408; GO:0016020; GO:0030544; GO:0043065; GO:0043066; GO:0043508; GO:0046872; GO:0048471; GO:0051082; GO:0051087; GO:0051223; GO:0070585"	"reviewed"	"Chlorocebus aethiops (Green monkey) (Cercopithecus aethiops)"	1.060434796	1.060434796	2.983683776	1.060434796	2.666429693	2.855421812	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
"29"	"TRINITY_DN233040_c0_g2"	9.015096481	1.812795093	10.87324932	0.004244828	0.028314099	"Q9VVI9"	"TRINITY_DN233040_c0_g2_i1"	1.8e-38	"Charged multivesicular body protein 5 (Vacuolar protein-sorting-associated protein 60)"	"endosome transport via multivesicular body sorting pathway [GO:0032509]; protein transport [GO:0015031]; vacuolar transport [GO:0007034]"	"ESCRT III complex [GO:0000815]"	""	"GO:0000815; GO:0007034; GO:0015031; GO:0032509"	"reviewed"	"Drosophila melanogaster (Fruit fly)"	1.060434796	1.060434796	2.983683776	1.060434796	2.89031276	3.903475717	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
"30"	"TRINITY_DN233686_c0_g1"	10.97524919	4.800416979	19.98246642	0.000173874	0.001993116	"Q9XIV8"	"TRINITY_DN233686_c0_g1_i1"	6.2e-98	"Peroxidase N1 (EC 1.11.1.7) (Peroxidase B2) (Peroxidase B3)"	"hydrogen peroxide catabolic process [GO:0042744]; response to oxidative stress [GO:0006979]"	"extracellular region [GO:0005576]"	"heme binding [GO:0020037]; metal ion binding [GO:0046872]; peroxidase activity [GO:0004601]"	"GO:0004601; GO:0005576; GO:0006979; GO:0020037; GO:0042744; GO:0046872"	"reviewed"	"Nicotiana tabacum (Common tobacco)"	5.82798802	5.731827468	7.602091461	2.364254418	1.060434796	6.213499518	3.531436265	1.060434796	1.531363875	1.469830349	1.060434796	1.060434796	2.777737248	2.215525202	1.060434796
"31"	"TRINITY_DN234168_c0_g1"	19.70795841	6.830639992	121.4789691	5.91e-10	1.71e-08	"P40412"	"TRINITY_DN234168_c0_g1_i1"	4e-09	"T-complex protein 1 subunit epsilon (TCP-1-epsilon) (CCT-epsilon) (TCP-K19)"	"protein folding [GO:0006457]"	"cytoplasm [GO:0005737]"	"ATP binding [GO:0005524]; unfolded protein binding [GO:0051082]"	"GO:0005524; GO:0005737; GO:0006457; GO:0051082"	"reviewed"	"Avena sativa (Oat)"	8.393724726	7.783834551	8.08721261	8.07748198	6.924213903	8.351539005	7.19122433	1.060434796	1.060434796	1.469830349	1.628546064	1.060434796	1.060434796	1.060434796	1.060434796
"32"	"TRINITY_DN234177_c0_g1"	-7.186335703	4.01711896	10.98118721	0.003024102	0.021956702	"Q9FIK1"	"TRINITY_DN234177_c0_g1_i1"	2.4e-105	"BTB/POZ domain-containing protein At5g47800"	"protein ubiquitination [GO:0016567]"	""	""	"GO:0016567"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	3.45407728	1.498523235	3.300346991	1.854878329	1.060434796	1.060434796	1.060434796	3.990492309	4.473222249	3.848353339	2.611495673	6.362823154	2.936049104	5.338772127	4.276703081
"33"	"TRINITY_DN234179_c0_g1"	9.675902417	3.592487687	14.03056225	0.001271146	0.01066178	"Q9NRD8"	"TRINITY_DN234179_c0_g1_i1"	7.5e-21	"Dual oxidase 2 (EC 1.11.1.-) (EC 1.6.3.1) (Large NOX 2) (Long NOX 2) (NADH/NADPH thyroid oxidase p138-tox) (NADPH oxidase/peroxidase DUOX2) (NADPH thyroid oxidase 2) (Thyroid oxidase 2) (p138 thyroid oxidase)"	"cuticle development [GO:0042335]; cytokine-mediated signaling pathway [GO:0019221]; defense response [GO:0006952]; hormone biosynthetic process [GO:0042446]; hydrogen peroxide biosynthetic process [GO:0050665]; hydrogen peroxide catabolic process [GO:0042744]; oxidation-reduction process [GO:0055114]; positive regulation of cell motility [GO:2000147]; positive regulation of wound healing [GO:0090303]; response to cAMP [GO:0051591]; response to oxidative stress [GO:0006979]; response to virus [GO:0009615]; superoxide anion generation [GO:0042554]; thyroid hormone generation [GO:0006590]"	"apical part of cell [GO:0045177]; apical plasma membrane [GO:0016324]; cell junction [GO:0030054]; cell leading edge [GO:0031252]; cell surface [GO:0009986]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; extracellular exosome [GO:0070062]; NADPH oxidase complex [GO:0043020]; plasma membrane [GO:0005886]"	"calcium ion binding [GO:0005509]; heme binding [GO:0020037]; NAD(P)H oxidase activity [GO:0016174]; peroxidase activity [GO:0004601]; superoxide-generating NADPH oxidase activity [GO:0016175]"	"GO:0004601; GO:0005509; GO:0005783; GO:0005829; GO:0005886; GO:0006590; GO:0006952; GO:0006979; GO:0009615; GO:0009986; GO:0016174; GO:0016175; GO:0016324; GO:0019221; GO:0020037; GO:0030054; GO:0031252; GO:0042335; GO:0042446; GO:0042554; GO:0042744; GO:0043020; GO:0045177; GO:0050665; GO:0051591; GO:0055114; GO:0070062; GO:0090303; GO:2000147"	"reviewed"	"Homo sapiens (Human)"	1.060434796	3.945334406	3.300346991	5.950001896	5.948777878	1.060434796	1.993143853	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	2.936049104	1.555100532	1.695418181
"34"	"TRINITY_DN238280_c0_g1"	10.0903011	2.245984205	11.05334064	0.004002543	0.027106939	"O01541"	"TRINITY_DN238280_c0_g1_i1"	2.4e-61	"Alanine--tRNA ligase, cytoplasmic (EC 6.1.1.7) (AlaRS A) (Alanyl-tRNA synthetase)"	"alanyl-tRNA aminoacylation [GO:0006419]; tRNA modification [GO:0006400]"	"mitochondrion [GO:0005739]"	"alanine-tRNA ligase activity [GO:0004813]; amino acid binding [GO:0016597]; aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; tRNA binding [GO:0000049]; zinc ion binding [GO:0008270]"	"GO:0000049; GO:0002161; GO:0004813; GO:0005524; GO:0005739; GO:0006400; GO:0006419; GO:0008270; GO:0016597"	"reviewed"	"Caenorhabditis elegans"	1.060434796	1.060434796	2.983683776	1.060434796	2.401305792	5.253486165	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
"35"	"TRINITY_DN250557_c0_g1"	8.744758123	3.719193903	16.93598516	0.000421332	0.004166207	"Q9LMN7"	"TRINITY_DN250557_c0_g1_i1"	3.3e-134	"Wall-associated receptor kinase 5 (EC 2.7.11.-)"	""	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]"	"ATP binding [GO:0005524]; calcium ion binding [GO:0005509]; polysaccharide binding [GO:0030247]; protein serine/threonine kinase activity [GO:0004674]"	"GO:0004674; GO:0005509; GO:0005524; GO:0005886; GO:0016021; GO:0030247"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	5.392907056	4.363514211	5.28443608	3.284487825	3.40756522	4.659223485	4.740212298	1.060434796	1.88581625	1.060434796	1.060434796	2.250773536	2.160810364	2.458772604	1.060434796
"36"	"TRINITY_DN251094_c0_g1"	-11.61378913	2.588398531	18.51172728	0.000427145	0.004210237	"Q8LC69"	"TRINITY_DN251094_c0_g1_i1"	2e-35	"RING-H2 finger protein ATL8 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase ATL8)"	"protein ubiquitination [GO:0016567]"	"integral component of membrane [GO:0016021]"	"metal ion binding [GO:0046872]; transferase activity [GO:0016740]"	"GO:0016021; GO:0016567; GO:0016740; GO:0046872"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	3.442721102	3.903620316	2.461325844	2.611495673	3.819438117	2.599887299	3.287235644	2.743762709
"37"	"TRINITY_DN251132_c0_g1"	-6.917574199	5.531080097	9.097593457	0.00614534	0.037963727	"Q651J5"	"TRINITY_DN251132_c0_g1_i1"	5.7e-28	"Phosphate transporter PHO1-3 (Protein PHO1-3) (OsPHO1;3)"	"cellular response to phosphate starvation [GO:0016036]; phosphate ion transport [GO:0006817]"	"Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; trans-Golgi network [GO:0005802]"	"inositol hexakisphosphate binding [GO:0000822]; phosphate ion transmembrane transporter activity [GO:0015114]"	"GO:0000822; GO:0005794; GO:0005802; GO:0005886; GO:0006817; GO:0015114; GO:0016021; GO:0016036"	"reviewed"	"Oryza sativa subsp. japonica (Rice)"	3.000244138	1.060434796	1.060434796	1.854878329	2.401305792	5.811914422	2.554960019	6.470989104	3.823851949	5.039162759	2.035083556	7.344426765	4.824393934	7.972441777	4.7789868
"38"	"TRINITY_DN25194_c0_g1"	-7.090122528	1.596246706	9.132573061	0.007315265	0.043962614	"B1Q3J6"	"TRINITY_DN25194_c0_g1_i1"	4.3e-80	"DNA (cytosine-5)-methyltransferase 1B (OsMET1b) (EC 2.1.1.37) (DNA methyltransferase 1-2) (OsMET1-2)"	"DNA methylation on cytosine within a CG sequence [GO:0010424]; embryo development ending in seed dormancy [GO:0009793]; maintenance of DNA methylation [GO:0010216]; regulation of gene expression by genetic imprinting [GO:0006349]"	"nucleus [GO:0005634]"	"chromatin binding [GO:0003682]; DNA (cytosine-5-)-methyltransferase activity [GO:0003886]; DNA binding [GO:0003677]"	"GO:0003677; GO:0003682; GO:0003886; GO:0005634; GO:0006349; GO:0009793; GO:0010216; GO:0010424"	"reviewed"	"Oryza sativa subsp. japonica (Rice)"	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.74026046	1.531363875	2.461325844	2.831435791	1.060434796	1.526532857	1.555100532	1.695418181
"39"	"TRINITY_DN252333_c0_g1"	-4.103983292	10.39338543	9.882980407	0.004544936	0.029928884	"P92934"	"TRINITY_DN252333_c0_g1_i1"	1.1e-31	"Amino acid permease 6 (Amino acid transporter AAP6)"	"amino acid transmembrane transport [GO:0003333]; aspartate transmembrane transport [GO:0015810]; tryptophan transport [GO:0015827]"	"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]"	"acidic amino acid transmembrane transporter activity [GO:0015172]; amino acid transmembrane transporter activity [GO:0015171]; neutral amino acid transmembrane transporter activity [GO:0015175]; symporter activity [GO:0015293]"	"GO:0003333; GO:0005886; GO:0015171; GO:0015172; GO:0015175; GO:0015293; GO:0015810; GO:0015827; GO:0016021"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	8.38098056	3.128511293	8.685590458	7.235112879	6.534098011	10.58856042	10.07763199	10.05548524	9.921441355	10.5481993	8.233628812	11.78716852	9.920726913	11.54473399	12.35367504
"40"	"TRINITY_DN252362_c0_g1"	-3.649819338	7.758188874	13.42448936	0.001288617	0.010757372	"Q9M0E2"	"TRINITY_DN252362_c0_g1_i1"	2.2e-32	"60S ribosomal protein L28-2"	"translation [GO:0006412]"	"cytosolic large ribosomal subunit [GO:0022625]; plasma membrane [GO:0005886]; plasmodesma [GO:0009506]"	"structural constituent of ribosome [GO:0003735]"	"GO:0003735; GO:0005886; GO:0006412; GO:0009506; GO:0022625"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	7.557908362	5.937425218	8.127833364	4.459237633	4.258335401	6.356411759	6.055970838	8.24498368	7.961332236	7.89591164	8.70301736	8.311050207	7.598193196	8.934098671	8.31832196
"41"	"TRINITY_DN252876_c0_g1"	10.55371907	7.627938849	57.16950765	1.1e-07	2.34e-06	"Q0JGM8"	"TRINITY_DN252876_c0_g1_i1"	1.8e-19	"Cysteine proteinase inhibitor 5 (Oryzacystatin V) (OC-V) (Oryzacystatin-5)"	"defense response [GO:0006952]"	"extracellular region [GO:0005576]"	"cysteine-type endopeptidase inhibitor activity [GO:0004869]"	"GO:0004869; GO:0005576; GO:0006952"	"reviewed"	"Oryza sativa subsp. japonica (Rice)"	7.580378922	7.440947154	8.034773496	8.677737669	7.300902619	9.482971021	9.91719717	3.523690054	1.531363875	2.461325844	3.190729635	5.398926805	3.809008751	2.848688498	1.695418181
"42"	"TRINITY_DN254083_c0_g1"	-2.989501338	7.735954684	8.597574739	0.00748278	0.044795365	"Q9AST6"	"TRINITY_DN254083_c0_g1_i1"	3e-19	"Vacuolar protein sorting-associated protein 55 homolog"	"late endosome to vacuole transport via multivesicular body sorting pathway [GO:0032511]; negative regulation of protein localization to cell surface [GO:2000009]; protein transport [GO:0015031]"	"endosome [GO:0005768]; endosome membrane [GO:0010008]; integral component of membrane [GO:0016021]; vacuole [GO:0005773]"	""	"GO:0005768; GO:0005773; GO:0010008; GO:0015031; GO:0016021; GO:0032511; GO:2000009"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	7.768263992	6.304562062	7.087976685	6.812042983	3.084074812	6.527295546	6.831859959	8.471071615	8.60177028	8.247341367	8.388969949	8.150628392	7.415346853	8.151892405	8.297322317
"43"	"TRINITY_DN254084_c0_g1"	17.15648079	5.259517997	61.98798397	1.47e-07	3.04e-06	"Q47BF5"	"TRINITY_DN254084_c0_g1_i1"	5.6e-35	"Putative 4-hydroxy-4-methyl-2-oxoglutarate aldolase (HMG aldolase) (EC 4.1.3.17) (Oxaloacetate decarboxylase) (OAA decarboxylase) (EC 4.1.1.112) (Regulator of ribonuclease activity homolog) (RraA-like protein)"	"regulation of RNA metabolic process [GO:0051252]"	""	"4-hydroxy-4-methyl-2-oxoglutarate aldolase activity [GO:0047443]; metal ion binding [GO:0046872]; ribonuclease inhibitor activity [GO:0008428]"	"GO:0008428; GO:0046872; GO:0047443; GO:0051252"	"reviewed"	"Dechloromonas aromatica (strain RCB)"	6.596014727	6.086257136	5.421454705	6.482037519	5.791112784	7.337932906	5.572191807	1.440025908	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
"44"	"TRINITY_DN254239_c0_g1"	21.56764307	9.564545075	246.3233308	8.61e-14	7.01e-12	"Q9FVI2"	"TRINITY_DN254239_c0_g1_i1"	4.9e-10	"Actin-depolymerizing factor 1 (ADF-1)"	"actin filament depolymerization [GO:0030042]"	"actin cytoskeleton [GO:0015629]"	"actin binding [GO:0003779]"	"GO:0003779; GO:0015629; GO:0030042"	"reviewed"	"Petunia hybrida (Petunia)"	10.73876118	9.702303797	10.18375602	11.38191737	10.26798891	11.52968571	9.602393008	1.74026046	1.060434796	1.060434796	1.628546064	1.060434796	1.060434796	2.458772604	1.060434796
"45"	"TRINITY_DN254309_c0_g1"	24.47632345	8.215265962	275.5164266	5.96e-12	2.36e-10	"Q9SDS7"	"TRINITY_DN254309_c0_g1_i1"	1.9e-40	"V-type proton ATPase subunit C (V-ATPase subunit C) (Vacuolar H(+)-ATPase subunit C) (Vacuolar proton pump subunit C)"	"ATP hydrolysis coupled proton transport [GO:0015991]; unidimensional cell growth [GO:0009826]"	"chloroplast [GO:0009507]; Golgi apparatus [GO:0005794]; plant-type vacuole [GO:0000325]; plasma membrane [GO:0005886]; vacuolar membrane [GO:0005774]; vacuolar proton-transporting V-type ATPase, V1 domain [GO:0000221]; vacuole [GO:0005773]"	"proton-exporting ATPase activity, phosphorylative mechanism [GO:0008553]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]"	"GO:0000221; GO:0000325; GO:0005773; GO:0005774; GO:0005794; GO:0005886; GO:0008553; GO:0009507; GO:0009826; GO:0015991; GO:0046961"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	9.67155385	8.186932149	9.512038659	9.186316936	8.899085613	9.986372731	9.062624382	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
"46"	"TRINITY_DN25521_c0_g1"	5.984200242	2.856479634	10.12088734	0.004155257	0.027776502	"Q9C8D1"	"TRINITY_DN25521_c0_g1_i1"	3.2e-12	"U-box domain-containing protein 20 (EC 2.3.2.27) (Plant U-box protein 20) (RING-type E3 ubiquitin transferase PUB20)"	"response to chitin [GO:0010200]"	""	"ubiquitin-protein transferase activity [GO:0004842]"	"GO:0004842; GO:0010200"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	3.000244138	3.799619371	2.577378605	3.841850346	3.894775479	3.630957726	3.940532401	1.440025908	1.88581625	1.469830349	1.628546064	1.775037812	1.878251772	1.922777888	1.060434796
"47"	"TRINITY_DN255257_c0_g1"	23.25635436	9.000159587	298.0378925	1.13e-14	1.91e-12	"P14906"	"TRINITY_DN255257_c0_g1_i1"	1.1e-28	"Protein translocation protein SEC63 (Protein NPL1) (Sec62/63 complex 73 kDa subunit)"	"cytosol to endoplasmic reticulum transport [GO:0046967]; posttranslational protein targeting to endoplasmic reticulum membrane [GO:0006620]; posttranslational protein targeting to membrane, translocation [GO:0031204]; SRP-dependent cotranslational protein targeting to membrane [GO:0006614]"	"endoplasmic reticulum [GO:0005783]; integral component of membrane [GO:0016021]; mitochondrion [GO:0005739]; nuclear inner membrane [GO:0005637]; Sec62/Sec63 complex [GO:0031207]"	"protein transmembrane transporter activity [GO:0008320]"	"GO:0005637; GO:0005739; GO:0005783; GO:0006614; GO:0006620; GO:0008320; GO:0016021; GO:0031204; GO:0031207; GO:0046967"	"reviewed"	"Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)"	10.07713483	8.924896137	11.03006705	9.74014501	9.540929187	10.67973643	9.588252301	1.060434796	1.060434796	1.060434796	1.628546064	1.060434796	1.526532857	1.060434796	1.060434796
"48"	"TRINITY_DN255876_c0_g1"	21.88999175	9.276475045	350.6749003	1.96e-15	8.15e-13	"Q9SGE9"	"TRINITY_DN255876_c0_g1_i1"	5.4e-135	"Phenylalanine--tRNA ligase beta subunit, cytoplasmic (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase beta subunit) (PheRS)"	"phenylalanyl-tRNA aminoacylation [GO:0006432]"	"cytosol [GO:0005829]; phenylalanine-tRNA ligase complex [GO:0009328]"	"ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; phenylalanine-tRNA ligase activity [GO:0004826]; RNA binding [GO:0003723]"	"GO:0000287; GO:0003723; GO:0004826; GO:0005524; GO:0005829; GO:0006432; GO:0009328"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	10.43556858	9.125531178	10.80590416	9.955743916	10.17529152	11.17688983	10.08771904	1.440025908	1.060434796	1.060434796	1.628546064	1.060434796	1.526532857	1.555100532	1.695418181
