geneIDs	logFC	logCPM	FDR	edgeR.pvalue	BPGO	MFGO
388	TRINITY_DN311070_c0_g4	-1.52132494527138	3.26684674366481	0.712229145758432	0.432860427519099	collagen catabolic process [GO:0030574]; extracellular matrix organization [GO:0030198]	metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]
389	TRINITY_DN231207_c1_g1	-1.09679079136957	2.26757715941526	0.876303038216922	0.629756333300108	cortical microtubule organization [GO:0043622]	
390	TRINITY_DN276939_c0_g2	-2.18100501685668	2.15228756489946	0.581442726122412	0.311434851723349		
391	TRINITY_DN385979_c0_g1	-2.68718436359018	1.27089777199759	0.493611958329263	0.239886523609598	pectin catabolic process [GO:0045490]	metal ion binding [GO:0046872]; pectate lyase activity [GO:0030570]
392	TRINITY_DN298440_c1_g1	-1.2857854403534	7.07469826180096	0.64912525741704	0.370195844982646	defense response [GO:0006952]	ADP binding [GO:0043531]; ATP binding [GO:0005524]
393	TRINITY_DN226716_c0_g1	-2.93350584805142	2.30010096556272	0.506837615408459	0.249570444550078		ATP binding [GO:0005524]
394	TRINITY_DN311792_c0_g1	-0.491628826991724	12.0618571123372	0.776061096148122	0.514281521227721	ER overload response [GO:0006983]; negative regulation of apoptotic process [GO:0043066]; negative regulation of programmed cell death [GO:0043069]; response to water deprivation [GO:0009414]; very long-chain fatty acid metabolic process [GO:0000038]	
395	TRINITY_DN316238_c0_g1	-0.611881935880541	5.30750444405428	0.887375597324506	0.651697813479355		ATP binding [GO:0005524]; protein kinase activity [GO:0004672]
396	TRINITY_DN310764_c1_g1	-1.4153732445445	2.40600030875345	0.778725589428174	0.517053662770565	DNA integration [GO:0015074]; DNA recombination [GO:0006310]; transposition, RNA-mediated [GO:0032197]	aspartic-type endopeptidase activity [GO:0004190]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; peptidase activity [GO:0008233]; ribonuclease activity [GO:0004540]; RNA binding [GO:0003723]; RNA-directed DNA polymerase activity [GO:0003964]; RNA-DNA hybrid ribonuclease activity [GO:0004523]; zinc ion binding [GO:0008270]
397	TRINITY_DN27487_c0_g1	-1.47147533164006	1.50213654227769	0.768259206877068	0.505528889285029	carbohydrate metabolic process [GO:0005975]; cell wall organization [GO:0071555]	galacturan 1,4-alpha-galacturonidase activity [GO:0047911]; polygalacturonase activity [GO:0004650]
398	TRINITY_DN316227_c2_g3	-0.999007449857882	7.17471830132151	0.646510861697525	0.367226524996527		UDP-glucosyltransferase activity [GO:0035251]
399	TRINITY_DN317266_c4_g1	-0.440811210461227	5.67126212664339	0.936854224380567	0.742823995680101	DNA integration [GO:0015074]; DNA recombination [GO:0006310]; transposition, RNA-mediated [GO:0032197]	aspartic-type endopeptidase activity [GO:0004190]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; peptidase activity [GO:0008233]; ribonuclease activity [GO:0004540]; RNA binding [GO:0003723]; RNA-directed DNA polymerase activity [GO:0003964]; RNA-DNA hybrid ribonuclease activity [GO:0004523]; zinc ion binding [GO:0008270]
400	TRINITY_DN6102_c0_g1	-2.42197998351781	1.24955490434202	0.493611958329263	0.239886522039688	RNA modification [GO:0009451]	zinc ion binding [GO:0008270]
401	TRINITY_DN231548_c0_g1	-0.555218568449663	1.68175613202203	0.768259206877068	0.503734161408512	RNA modification [GO:0009451]	zinc ion binding [GO:0008270]
402	TRINITY_DN29292_c0_g1	-2.97749285250325	2.93804626467965	0.473665777127298	0.225403202793348	brassinosteroid mediated signaling pathway [GO:0009742]; negative regulation of transcription, DNA-templated [GO:0045892]; regulation of brassinosteroid mediated signaling pathway [GO:1900457]	
403	TRINITY_DN311478_c0_g3	-0.286575428041092	3.85177806222828	0.999895446034155	0.87139464677478	DNA recombination [GO:0006310]; nucleoid organization [GO:0090143]	crossover junction endodeoxyribonuclease activity [GO:0008821]; four-way junction DNA binding [GO:0000400]; metal ion binding [GO:0046872]
404	TRINITY_DN316213_c1_g1	-1.63416875163077	8.73141740729656	0.20214971549717	0.0573063656394988	mRNA processing [GO:0006397]; regulation of translation [GO:0006417]; RNA splicing [GO:0008380]	
405	TRINITY_DN276267_c0_g1	-0.511971398147276	7.0038494908268	0.883307112903465	0.644752866578731		ATP binding [GO:0005524]
406	TRINITY_DN255855_c0_g1	-3.0830573499	1.91837969448109	0.565978989651156	0.29740458271861		ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]
407	TRINITY_DN311784_c2_g1	-0.640741513907926	3.230406344404	0.91205795990631	0.705551186731873	cell tip growth [GO:0009932]; potassium ion transport [GO:0006813]	potassium ion transmembrane transporter activity [GO:0015079]
408	TRINITY_DN231502_c0_g1	-4.05413256811833	1.87841493414372	0.39510432707626	0.16761614909568	activation of Janus kinase activity [GO:0042976]; cytokine-mediated signaling pathway [GO:0019221]; erythrocyte differentiation [GO:0030218]; growth hormone receptor signaling pathway via JAK-STAT [GO:0060397]; histone H3-Y41 phosphorylation [GO:0035409]; intracellular signal transduction [GO:0035556]; protein autophosphorylation [GO:0046777]; signal transduction [GO:0007165]; tyrosine phosphorylation of STAT protein [GO:0007260]	ATP binding [GO:0005524]; heme binding [GO:0020037]; histone binding [GO:0042393]; histone kinase activity (H3-Y41 specific) [GO:0035401]; protein tyrosine kinase activity [GO:0004713]
409	TRINITY_DN316227_c2_g1	-0.330734383956734	4.92980841849434	0.986796352145016	0.833436402102447		glucuronosyltransferase activity [GO:0015020]; UDP-glycosyltransferase activity [GO:0008194]
410	TRINITY_DN311734_c0_g1	-0.356472599592208	8.59804830585991	0.8773760470802	0.633298251753527		rRNA (guanine-N7-)-methyltransferase activity [GO:0070043]
411	TRINITY_DN22369_c0_g1	-0.322608247461563	9.83238587718337	0.86778838900474	0.617125119288993	mRNA splicing, via spliceosome [GO:0000398]; positive regulation of miRNA metabolic process [GO:2000630]; positive regulation of primary miRNA processing [GO:2000636]; response to cold [GO:0009409]; RNA-directed DNA methylation [GO:0080188]; seed germination [GO:0009845]; spliceosomal tri-snRNP complex assembly [GO:0000244]	
412	TRINITY_DN584855_c0_g1	-2.65534349788871	1.27116691511651	0.493611958329263	0.239886523360075	digestion [GO:0007586]	aspartic-type endopeptidase activity [GO:0004190]
413	TRINITY_DN316994_c0_g1	-1.46249975865865	3.24552058015598	0.759107705460748	0.48630777797217	DNA integration [GO:0015074]; DNA recombination [GO:0006310]; transposition, RNA-mediated [GO:0032197]	aspartic-type endopeptidase activity [GO:0004190]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; peptidase activity [GO:0008233]; ribonuclease activity [GO:0004540]; RNA binding [GO:0003723]; RNA-directed DNA polymerase activity [GO:0003964]; RNA-DNA hybrid ribonuclease activity [GO:0004523]; zinc ion binding [GO:0008270]
414	TRINITY_DN296798_c3_g2	-1.95482862050649	1.37490781779148	0.999895446034155	0.999649518240796	microtubule-based process [GO:0007017]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; structural constituent of cytoskeleton [GO:0005200]
415	TRINITY_DN293486_c0_g2	-1.13354068077072	1.86506110374895	0.829463258333722	0.569502237143509	negative regulation of brassinosteroid mediated signaling pathway [GO:1900458]	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]; protein serine/threonine kinase activity [GO:0004674]
416	TRINITY_DN227315_c0_g1	-0.309731062955255	2.64038861992499	0.999895446034155	0.873164888533054		ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]
417	TRINITY_DN299276_c0_g1	-0.202682374923731	5.36434560701399	0.999895446034155	0.886390441695054	positive regulation of transcription initiation from RNA polymerase II promoter [GO:0060261]	DNA binding [GO:0003677]; transcription coactivator activity [GO:0003713]
418	TRINITY_DN31461_c0_g1	-2.08256737705815	1.47936306786758	0.483601842993039	0.232660143527184	response to iron ion [GO:0010039]; seed development [GO:0048316]	iron-nicotianamine transmembrane transporter activity [GO:0051980]
419	TRINITY_DN293890_c1_g1	-0.671762858229844	1.50346976672413	0.999895446034155	0.87996594769216	anisotropic cell growth [GO:0051211]; cell division [GO:0051301]; chromosome segregation [GO:0007059]; establishment of cell polarity [GO:0030010]; mitotic spindle elongation [GO:0000022]; regulation of cell cycle [GO:0051726]; regulation of mitotic cell cycle [GO:0007346]	metal ion binding [GO:0046872]; protein serine/threonine phosphatase activity [GO:0004722]
420	TRINITY_DN293823_c0_g1	0.40346169169229	12.0779191290192	0.803004110855808	0.542514247431178	auxin-activated signaling pathway [GO:0009734]; lateral root development [GO:0048527]; primary shoot apical meristem specification [GO:0010072]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
421	TRINITY_DN278342_c0_g1	-2.14690032808541	7.10496902539416	0.315848606124399	0.117154830316902	positive regulation of photomorphogenesis [GO:2000306]; positive regulation of transcription, DNA-templated [GO:0045893]; regulation of transcription, DNA-templated [GO:0006355]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; protein heterodimerization activity [GO:0046982]
422	TRINITY_DN317260_c4_g4	-1.81020784151252	1.38541769000605	0.559957895791804	0.290673434545259	fatty acid metabolic process [GO:0006631]; multicellular organism development [GO:0007275]; response to ozone [GO:0010193]	acyl-CoA ligase activity [GO:0003996]; ATP binding [GO:0005524]; decanoate-CoA ligase activity [GO:0102391]; long-chain fatty acid-CoA ligase activity [GO:0004467]
423	TRINITY_DN583_c0_g1	-1.27041970765826	1.38776305889178	0.999895446034155	0.999693166995813	abscisic acid-activated signaling pathway [GO:0009738]; intracellular signal transduction [GO:0035556]; peptidyl-serine phosphorylation [GO:0018105]; protein autophosphorylation [GO:0046777]; protein phosphorylation [GO:0006468]	ATP binding [GO:0005524]; calcium-dependent protein kinase activity [GO:0010857]; calcium-dependent protein serine/threonine kinase activity [GO:0009931]; calcium ion binding [GO:0005509]; calmodulin binding [GO:0005516]; calmodulin-dependent protein kinase activity [GO:0004683]; protein serine/threonine kinase activity [GO:0004674]
424	TRINITY_DN274552_c0_g1	-0.707155699780561	4.28877749181598	0.900096637742674	0.676163063893931	defense response [GO:0006952]; endocytosis [GO:0006897]; regulation of defense response to fungus [GO:1900150]; regulation of endocytosis [GO:0030100]; response to fungus [GO:0009620]; salicylic acid mediated signaling pathway [GO:0009863]	
425	TRINITY_DN317291_c9_g1	0.261800547032774	11.5189091251308	0.950360381919472	0.762867827904738	protein autophosphorylation [GO:0046777]	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]
426	TRINITY_DN688402_c0_g1	-0.218790295358709	2.5066127414696	0.999895446034155	0.90807656619934	cell wall organization [GO:0071555]; dTDP-rhamnose biosynthetic process [GO:0019305]; UDP-rhamnose biosynthetic process [GO:0010253]	dTDP-4-dehydrorhamnose 3,5-epimerase activity [GO:0008830]; dTDP-4-dehydrorhamnose reductase activity [GO:0008831]; oxidoreductase activity [GO:0016491]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; UDP-4-keto-6-deoxy-glucose-3,5-epimerase activity [GO:0010489]; UDP-4-keto-rhamnose-4-keto-reductase activity [GO:0010490]
427	TRINITY_DN6751_c0_g1	0.104928203151257	5.27687355535705	0.999895446034155	0.942023149374729	regulation of transcription, DNA-templated [GO:0006355]; response to cold [GO:0009409]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
428	TRINITY_DN314160_c5_g2	0.0117687593241075	8.46506138536622	0.999895446034155	0.987848547220753	intracellular protein transport [GO:0006886]; protein secretion [GO:0009306]; Rab protein signal transduction [GO:0032482]; regulation of exocytosis [GO:0017157]; vesicle docking involved in exocytosis [GO:0006904]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]
429	TRINITY_DN102024_c0_g1	-2.01523233605249	2.15577797813421	0.768259206877068	0.504933331801406	anaerobic respiration [GO:0009061]	
430	TRINITY_DN293493_c0_g1	0.300302299062835	3.03476207523386	0.999895446034155	0.88649682531202	cyanide metabolic process [GO:0019499]; cysteine biosynthetic process from serine [GO:0006535]; fruit ripening, climacteric [GO:0009836]	cysteine synthase activity [GO:0004124]; L-3-cyanoalanine synthase activity [GO:0050017]
431	TRINITY_DN4577_c0_g1	-0.932912016428846	1.854430756285	0.910308554767353	0.69710239322298	asymmetric cell division [GO:0008356]	
432	TRINITY_DN296750_c0_g4	-0.413720045364095	4.7202509120411	0.972121434401914	0.808478375492901	RNA modification [GO:0009451]	
433	TRINITY_DN255937_c0_g1	0.162220904047739	6.94903707264582	0.999895446034155	0.875223684053116	plant-type cell wall organization [GO:0009664]; syncytium formation [GO:0006949]	
434	TRINITY_DN314157_c1_g2	0.42252065148328	11.3305117001938	0.883410466244819	0.646270110187882		oxidoreductase activity [GO:0016491]
435	TRINITY_DN293823_c0_g2	0.761613884120346	5.5187181779111	0.855824360608457	0.600520710182317	auxin-activated signaling pathway [GO:0009734]; lateral root development [GO:0048527]; primary shoot apical meristem specification [GO:0010072]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
436	TRINITY_DN61086_c0_g1	-0.479469023731708	1.38440536943714	0.999895446034155	0.999704316225123	ribosomal large subunit assembly [GO:0000027]; translation [GO:0006412]	large ribosomal subunit rRNA binding [GO:0070180]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]
437	TRINITY_DN316958_c2_g1	-0.759705778492653	1.43265847632055	0.942035041168109	0.751465760552028	cell cycle [GO:0007049]; cell division [GO:0051301]; lateral root morphogenesis [GO:0010102]; response to auxin [GO:0009733]	
438	TRINITY_DN3773_c0_g1	0.117521897623983	8.72729405499339	0.999895446034155	0.872709737322123		magnesium-dependent protein serine/threonine phosphatase activity [GO:0004724]; metal ion binding [GO:0046872]; protein serine/threonine phosphatase activity [GO:0004722]
439	TRINITY_DN314170_c3_g1	0.415883482717771	7.74431264387534	0.876958143001094	0.632713257939077	fatty acid beta-oxidation [GO:0006635]; fatty acid beta-oxidation using acyl-CoA oxidase [GO:0033540]; jasmonic acid biosynthetic process [GO:0009695]; lipid homeostasis [GO:0055088]; long-chain fatty acid metabolic process [GO:0001676]; response to cadmium ion [GO:0046686]; response to fungus [GO:0009620]; response to wounding [GO:0009611]	acyl-CoA oxidase activity [GO:0003997]; FAD binding [GO:0071949]; fatty acid binding [GO:0005504]; flavin adenine dinucleotide binding [GO:0050660]
440	TRINITY_DN256598_c0_g1	-3.93408416445285	2.36080577892302	0.326314087842962	0.12462140608413	proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]	
441	TRINITY_DN274826_c0_g1	0.683760032542988	8.9672451162724	0.793121655951257	0.533018754241879	acetate metabolic process [GO:0006083]; butyrate metabolic process [GO:0019605]; glyoxylate cycle [GO:0006097]	acetate-CoA ligase activity [GO:0003987]; butyrate-CoA ligase activity [GO:0047760]
442	TRINITY_DN316640_c4_g5	0.249836155984598	7.35683085874629	0.958495894853476	0.778565001506184	COPII-coated vesicle cargo loading [GO:0090110]; intracellular protein transport [GO:0006886]	GTPase activator activity [GO:0005096]; zinc ion binding [GO:0008270]
443	TRINITY_DN271279_c0_g1	-0.646668320138251	2.34512263628899	0.944483956785273	0.754366507648852	cell differentiation [GO:0030154]; fatty acid metabolic process [GO:0006631]; lipid homeostasis [GO:0055088]; negative regulation of sequestering of triglyceride [GO:0010891]; phosphatidic acid biosynthetic process [GO:0006654]; positive regulation of triglyceride catabolic process [GO:0010898]	1-acylglycerol-3-phosphate O-acyltransferase activity [GO:0003841]; carboxylic ester hydrolase activity [GO:0052689]; lysophosphatidic acid acyltransferase activity [GO:0042171]
444	TRINITY_DN299020_c1_g2	0.382268730568193	4.58476792338796	0.972121434401914	0.807890380687733	cell wall biogenesis [GO:0042546]; cell wall organization [GO:0071555]; glucuronoxylan biosynthetic process [GO:0010417]; plant-type secondary cell wall biogenesis [GO:0009834]; protein glycosylation [GO:0006486]; xylan biosynthetic process [GO:0045492]	1,4-beta-D-xylan synthase activity [GO:0047517]; glucuronoxylan glucuronosyltransferase activity [GO:0080116]
445	TRINITY_DN222927_c0_g1	0.294608556392264	2.37585603519664	0.999895446034155	0.892888391382447	mRNA processing [GO:0006397]	mRNA binding [GO:0003729]; nucleotide binding [GO:0000166]
446	TRINITY_DN296703_c2_g1	0.514375612274511	9.35094012196509	0.75221164957391	0.47509885880627	apical protein localization [GO:0045176]; bile acid and bile salt transport [GO:0015721]; endosome organization [GO:0007032]; endosome to lysosome transport [GO:0008333]; endosome to pigment granule transport [GO:0043485]; eye pigmentation [GO:0048069]; intracellular protein transport [GO:0006886]; lysosome organization [GO:0007040]; notochord cell vacuolation [GO:0060036]; optokinetic behavior [GO:0007634]; pigment granule maturation [GO:0048757]; regulation of SNARE complex assembly [GO:0035542]; vacuole organization [GO:0007033]; vesicle docking involved in exocytosis [GO:0006904]	metal ion binding [GO:0046872]; protein binding, bridging [GO:0030674]
447	TRINITY_DN663178_c0_g1	-2.51133306857784	2.31404338387501	0.413323929403851	0.179325571648681	cell wall organization [GO:0071555]; suberin biosynthetic process [GO:0010345]; very long-chain fatty acid biosynthetic process [GO:0042761]	heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]
448	TRINITY_DN314176_c1_g5	0.534753596041312	2.85147176596953	0.963373882068434	0.790600215023224	actin cytoskeleton organization [GO:0030036]; actin polymerization or depolymerization [GO:0008154]; cell morphogenesis [GO:0000902]; establishment or maintenance of cell polarity [GO:0007163]; unidimensional cell growth [GO:0009826]	actin binding [GO:0003779]; adenylate cyclase binding [GO:0008179]
449	TRINITY_DN316228_c2_g1	0.290072761969165	10.1932699491073	0.889673860310604	0.655690795476967	cellular response to DNA damage stimulus [GO:0006974]; protein sumoylation [GO:0016925]	metallopeptidase activity [GO:0008237]; proteasome binding [GO:0070628]; zinc ion binding [GO:0008270]
450	TRINITY_DN250512_c0_g1	0.929114330990665	2.36163224126576	0.896316738814133	0.664635513918719	gibberellic acid mediated signaling pathway [GO:0009740]	
451	TRINITY_DN292387_c4_g2	0.0419703183318294	2.97121415002733	0.999895446034155	0.982469427171954	brassinosteroid mediated signaling pathway [GO:0009742]; regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]
452	TRINITY_DN310764_c2_g2	0.247230985486953	1.91774005224408	0.999895446034155	0.929321562430755		
453	TRINITY_DN311789_c3_g3	1.99987683307508	1.58660800036021	0.44420548536356	0.203516438851544	microtubule-based process [GO:0007017]; microtubule cytoskeleton organization [GO:0000226]; mitotic cell cycle [GO:0000278]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; structural constituent of cytoskeleton [GO:0005200]
454	TRINITY_DN311076_c1_g2	0.351991844736441	10.0919765396985	0.867303561257636	0.615939653519962	adult locomotory behavior [GO:0008344]; associative learning [GO:0008306]; brain development [GO:0007420]; cellular protein catabolic process [GO:0044257]; cofactor metabolic process [GO:0051186]; cofactor transport [GO:0051181]; grooming behavior [GO:0007625]; lipid catabolic process [GO:0016042]; lysosomal lumen acidification [GO:0007042]; membrane raft organization [GO:0031579]; negative regulation of apoptotic process [GO:0043066]; negative regulation of cell growth [GO:0030308]; negative regulation of neuron apoptotic process [GO:0043524]; nervous system development [GO:0007399]; neurotransmitter secretion [GO:0007269]; pinocytosis [GO:0006907]; positive regulation of pinocytosis [GO:0048549]; positive regulation of receptor-mediated endocytosis [GO:0048260]; protein depalmitoylation [GO:0002084]; protein transport [GO:0015031]; receptor-mediated endocytosis [GO:0006898]; regulation of phospholipase A2 activity [GO:0032429]; regulation of synaptic plasticity [GO:0048167]; visual perception [GO:0007601]	palmitoyl-(protein) hydrolase activity [GO:0008474]; palmitoyl-CoA hydrolase activity [GO:0016290]
455	TRINITY_DN314109_c0_g1	-0.60266317520554	5.20295336533019	0.907821631700483	0.692818964160433	protein phosphorylation [GO:0006468]; recognition of pollen [GO:0048544]	ATP binding [GO:0005524]; calmodulin binding [GO:0005516]; carbohydrate binding [GO:0030246]; protein serine/threonine kinase activity [GO:0004674]
456	TRINITY_DN312722_c3_g1	0.130583355656883	10.8934217537848	0.984253162436714	0.828025129312131	negative regulation of abscisic acid-activated signaling pathway [GO:0009788]; protein ubiquitination [GO:0016567]	
457	TRINITY_DN277398_c0_g1	0.278800633892222	9.59943615299784	0.910308554767353	0.697228758645649	phosphorelay signal transduction system [GO:0000160]; rhythmic process [GO:0048511]	
