Uniprot	annot	BPGO	CCGO	MFGO	GOterms	moduleColor	GS.exposed	p.GS.exposed	logFC	logCPM	FDR	edgeR.pvalue	MM.blue	p.MM.blue	MM.brown	p.MM.brown	MM.magenta	p.MM.magenta	MM.yellow	p.MM.yellow	MM.pink	p.MM.pink	MM.cyan	p.MM.cyan	MM.tan	p.MM.tan	MM.lightcyan	p.MM.lightcyan	MM.lightgreen	p.MM.lightgreen	MM.black	p.MM.black	MM.purple	p.MM.purple	MM.grey	p.MM.grey	MM.grey60	p.MM.grey60
TRINITY_DN312754_c4_g4	P08770	Putative AC transposase (ORFA)	DNA recombination [GO:0006310]; transposition [GO:0032196]		DNA binding [GO:0003677]; protein dimerization activity [GO:0046983]	GO:0003677; GO:0006310; GO:0032196; GO:0046983	black	-0.366277050431174	0.179353841691708	-2.23086801541363	1.4627438067169	0.610503388727538	0.339080880524277	-0.415277772855009	0.123724277506841	0.276276108032345	0.318879259677437	-0.404306496141004	0.134989225547245	-0.432672499990422	0.107214276705717	-0.191500540045502	0.494161364221371	-0.0465999738066388	0.869013543729587	-0.0188385939752391	0.94687070399297	0.103057401502913	0.714747111260335	0.0639616079261863	0.820842122262417	0.394538650610367	0.145587403989881	-0.0103700195216426	0.970740826395793	-0.148909824251825	0.596347301796423	0.279187569939417	0.313595551896581
TRINITY_DN4433_c0_g1	Q99758	ATP-binding cassette sub-family A member 3 (ABC-C transporter) (ATP-binding cassette transporter 3) (ATP-binding cassette 3)	cellular protein metabolic process [GO:0044267]; lipid transport [GO:0006869]; response to drug [GO:0042493]; response to glucocorticoid [GO:0051384]; transmembrane transport [GO:0055085]	alveolar lamellar body [GO:0097208]; alveolar lamellar body membrane [GO:0097233]; extracellular space [GO:0005615]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; lamellar body membrane [GO:0097232]; plasma membrane [GO:0005886]	ATPase activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; ATP binding [GO:0005524]; lipid transporter activity [GO:0005319]	GO:0005319; GO:0005524; GO:0005615; GO:0005886; GO:0006869; GO:0016021; GO:0016887; GO:0042493; GO:0042626; GO:0043231; GO:0044267; GO:0051384; GO:0055085; GO:0097208; GO:0097232; GO:0097233	black	0.359786503503199	0.187773288218733	3.27641908811483	1.54169506389866	0.380298195954908	0.158263029528246	0.216999528268485	0.437246980181571	-0.73104441545499	0.00195879501828364	0.00751745419272738	0.978787400329443	0.560246611842225	0.0298423830827984	-0.062009237438164	0.826232692492311	-0.684286111763889	0.00489594269561592	0.282082378956605	0.308392617790816	0.246170069276733	0.376467585822946	0.271161289058355	0.328284674891794	0.700341525512316	0.0036423810395914	0.162555248605531	0.562705339614944	-0.0835922805503292	0.767090311811812	0.751268664603593	0.00124339257849367
TRINITY_DN2354_c0_g1	A9SR33	Mitogen-activated protein kinase kinase 1b (EC 2.7.12.2) (MAP kinase kinase 1b) (PpMKK1b)	activation of MAPK activity [GO:0000187]; activation of protein kinase activity [GO:0032147]; defense response [GO:0006952]; response to chitin [GO:0010200]; signal transduction by protein phosphorylation [GO:0023014]; stress-activated protein kinase signaling cascade [GO:0031098]	cytoplasm [GO:0005737]	ATP binding [GO:0005524]; MAP kinase kinase activity [GO:0004708]; protein serine/threonine kinase activity [GO:0004674]	GO:0000187; GO:0004674; GO:0004708; GO:0005524; GO:0005737; GO:0006952; GO:0010200; GO:0023014; GO:0031098; GO:0032147	black	0.356593641649774	0.192007449393618	2.93382659594157	1.42213803795413	0.443530479483231	0.202777262833206	0.229010578621342	0.411644115932401	-0.614634964561679	0.0147613054326669	-0.0746294752003849	0.791524654433964	0.553975810197155	0.0321348577061569	-0.0927200119692896	0.742414029134624	-0.468119158814235	0.0784403695827489	0.323885468701258	0.238931461050246	0.140331729868551	0.617897864158282	0.39884509468572	0.140848164080661	0.905388419304034	3.44463690806896e-06	0.159160034896619	0.571000289573274	-0.0991620160668542	0.725136041189032	0.634206479750575	0.0111096761436158
TRINITY_DN462971_c0_g1	Q6MAG7	Ribosomal RNA large subunit methyltransferase H (EC 2.1.1.177) (23S rRNA (pseudouridine1915-N3)-methyltransferase) (23S rRNA m3Psi1915 methyltransferase) (rRNA (pseudouridine-N3-)-methyltransferase RlmH)		cytoplasm [GO:0005737]	rRNA (pseudouridine-N3-)-methyltransferase activity [GO:0070038]	GO:0005737; GO:0070038	black	0.352121744585685	0.198040690851974	3.50226614467262	1.42414354660772	0.277870310097261	0.0948978732706961	0.370917584399176	0.173487873502704	-0.245252340763969	0.37830638753267	0.529822955750041	0.042217629196419	0.228330491332895	0.413072507302725	-0.304118308394111	0.270449924605356	0.234425738297947	0.40036300503804	0.320188224981617	0.244645186696791	-0.134716018304909	0.632165743199267	0.0390992010422138	0.889967852042798	0.45975385466907	0.0846653429879548	-0.0861079593427572	0.760267507286402	-0.437767311705111	0.102684348297067	0.0507130249676771	0.857556640254542
TRINITY_DN318557_c0_g1	Q9SP37	Adenosylhomocysteinase (AdoHcyase) (EC 3.3.1.1) (S-adenosyl-L-homocysteine hydrolase)	one-carbon metabolic process [GO:0006730]		adenosylhomocysteinase activity [GO:0004013]	GO:0004013; GO:0006730	black	0.352113892714722	0.19805139000499	3.33024692668689	1.35057789871265	0.251138861212643	0.0812245557589194	0.219423152200834	0.432017016398394	-0.668382253861	0.00645261538376604	0.0239662808923821	0.93243659456118	0.595186999288633	0.0192460976587108	0.128374955510732	0.648422290518373	-0.676203899941637	0.0056446402432579	0.0910302911254043	0.746965319163981	0.207549478025758	0.457941664891767	0.168344647099178	0.548680448242005	0.548651737669388	0.0341830415540811	0.271275931102223	0.328072150707557	-0.056897254793244	0.840380672375909	0.569933663840662	0.0265462062706194
TRINITY_DN255890_c0_g1	Q0WP96	Protein PGR (AtPGR) (Plasma membrane glucose-responsive regulator) (Transmembrane protein 19-like protein) (VTE6-related protein) (VTE6R)		integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]		GO:0005886; GO:0016020; GO:0016021	black	0.351858332771161	0.198399825089289	5.47216475146761	2.40991756220481	0.230161761933872	0.0713166816460689	0.249290452660021	0.370251831257134	-0.483918966033938	0.0675869642801188	-0.0972025110628565	0.730378998965738	0.468555597579189	0.0781248455830938	-0.156235890500815	0.578185057262409	-0.238454516368798	0.392077311232704	0.18710378458266	0.50431284701674	0.0152004491505271	0.957121402415964	0.411811635573776	0.127210947643911	0.902582743273074	4.13637611142019e-06	-0.0630388205862993	0.823389061099503	-0.158365597507054	0.572948560004413	0.383042094593146	0.158760941010578
TRINITY_DN299782_c1_g1	Q3ZCF3	S-phase kinase-associated protein 1 (Cyclin-A/CDK2-associated protein p19) (S-phase kinase-associated protein 1A) (p19A) (p19skp1)	protein ubiquitination [GO:0016567]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]	Cul7-RING ubiquitin ligase complex [GO:0031467]; cytosol [GO:0005829]; SCF ubiquitin ligase complex [GO:0019005]		GO:0005829; GO:0016567; GO:0019005; GO:0031146; GO:0031467	black	0.348241387049532	0.20337347287873	4.10779930606073	2.16808324768055	0.310435172194021	0.114244155453632	0.202208874661254	0.469846579347217	-0.689095191638784	0.00448927499185115	-0.0518707976855295	0.854336322363093	0.509689830366531	0.0522761130929039	-0.100883413630899	0.720539497946485	-0.631198115826665	0.0116195963238005	0.285745534639745	0.301881147347524	0.268983769933096	0.332336260801888	0.310996078581856	0.259212664045471	0.824021460720901	0.000158493813017316	0.140969484961136	0.616285380861414	-0.121664790889004	0.665786882347683	0.776677709328586	0.000659784420245546
TRINITY_DN11064_c0_g1	Q6F2Z1	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A (Oligosaccharyl transferase subunit STT3A) (STT3-A) (EC 2.4.99.18) (Protein STAUROSPORIN AND TEMPERATURE SENSITIVE 3-LIKE A)	protein glycosylation [GO:0006486]	endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]	metal ion binding [GO:0046872]; oligosaccharyl transferase activity [GO:0004576]	GO:0004576; GO:0005789; GO:0006486; GO:0016021; GO:0046872	black	0.346912609745715	0.205220511981504	3.97593936694419	1.41560958912424	0.182660078831666	0.0498700376777893	0.228385850991566	0.412956138705902	-0.564682625212019	0.0282967456972675	-0.117961097480209	0.675439903447418	0.472389674276691	0.0753918797377039	-0.103898955612353	0.712508723131061	-0.457012235708354	0.0867797035659608	0.376648671282286	0.166419088280315	0.311786850704663	0.257939173884815	0.516334918369839	0.0487800642889769	0.887526825184251	1.01401839096106e-05	-0.0540094946967709	0.848393228532732	-0.149636092165058	0.59453663426424	0.630994966309875	0.0116546749137962
TRINITY_DN173575_c0_g1	P53619	Coatomer subunit delta (Archain) (Delta-coat protein) (Delta-COP)	adult locomotory behavior [GO:0008344]; cerebellar Purkinje cell layer maturation [GO:0021691]; endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; Golgi localization [GO:0051645]; intra-Golgi vesicle-mediated transport [GO:0006891]; pigmentation [GO:0043473]; protein transport [GO:0015031]; retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum [GO:0006890]	COPI-coated vesicle [GO:0030137]; COPI vesicle coat [GO:0030126]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; Golgi membrane [GO:0000139]		GO:0000139; GO:0005783; GO:0005829; GO:0006888; GO:0006890; GO:0006891; GO:0008344; GO:0015031; GO:0021691; GO:0030126; GO:0030137; GO:0043473; GO:0051645	black	0.344707761903186	0.208308877582007	2.60770129805779	1.45513067364808	0.999895446034155	0.99953153326023	0.227943723996643	0.413885986519614	-0.587731789432508	0.0212174429340402	0.000791625745791041	0.997765977663911	0.453038794746348	0.0899100867142962	-0.257648902038162	0.353880831355032	-0.33148730296459	0.22744573895978	0.102755255254871	0.715551295593747	-0.0914138965626555	0.745931385120907	0.21614925451298	0.439089351556909	0.77944385428183	0.000612850583233341	-0.0456999638446086	0.871523825680964	-0.150649183682903	0.592014581259767	0.464475357045998	0.0811102752720084
TRINITY_DN299720_c0_g2	Q8NBN7	Retinol dehydrogenase 13 (EC 1.1.1.300) (Short chain dehydrogenase/reductase family 7C member 3)	eye photoreceptor cell development [GO:0042462]; response to high light intensity [GO:0009644]; retina layer formation [GO:0010842]; retinal metabolic process [GO:0042574]	mitochondrial inner membrane [GO:0005743]	NADP-retinol dehydrogenase activity [GO:0052650]	GO:0005743; GO:0009644; GO:0010842; GO:0042462; GO:0042574; GO:0052650	black	0.342614512209553	0.211268168490025	3.35704400875633	1.3107953245169	0.22910798019059	0.0706044586537816	0.22351995208536	0.423249449135617	-0.51234869896852	0.050855882845524	-0.114733464804625	0.683890658513722	0.319004227676186	0.24649258952097	-0.242861878801908	0.383118775042733	-0.369873536147384	0.174796495646763	0.126462633862453	0.653354364676124	0.209856681796761	0.452845089284207	0.235725733951639	0.397679354387167	0.844027242680625	7.61198588488873e-05	-0.0546964148494821	0.846485980141193	-0.172394477480421	0.538960928573062	0.52154139814957	0.0461636596798382
TRINITY_DN292329_c0_g1	A8ZVV7	Zinc transporter ZupT	zinc ion transport [GO:0006829]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	metal ion transmembrane transporter activity [GO:0046873]	GO:0005886; GO:0006829; GO:0016021; GO:0046873	black	0.339042043619464	0.216380059114595	4.20897070801624	8.2351971334115	0.307507020873814	0.111783230508662	0.25652229005504	0.356063623220952	-0.525478032900548	0.0442553474252634	-0.0199076400960572	0.943860002794502	0.703207405492932	0.00344837798537911	0.0739335142987898	0.793429836877334	-0.160748465693504	0.567113178941285	0.514493479071208	0.0497310823906157	-0.0200837785985185	0.943364019368386	0.694708928570624	0.004048963871112	0.818873858405363	0.000188655939926881	-0.0914981467207304	0.745704358963543	-0.0574175536708059	0.838938541698333	0.563423543054497	0.0287291516778205
TRINITY_DN401243_c0_g1	Q2VYY8	50S ribosomal protein L20	ribosomal large subunit assembly [GO:0000027]; translation [GO:0006412]	ribosome [GO:0005840]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	GO:0000027; GO:0003735; GO:0005840; GO:0006412; GO:0019843	black	0.331622468129001	0.227244705003585	4.54405550805169	1.33967117412358	0.16141172798958	0.0414621195748035	0.239823676409085	0.389282442327311	-0.384312471242398	0.157267674805523	-0.180729537125474	0.519199508983894	0.340473818788704	0.214322011494725	-0.0491068453168344	0.862027635801626	-0.337598795529086	0.218467202422772	0.259122988077206	0.351036070733889	0.372504611624985	0.171511022400588	0.308403262417221	0.263415027902419	0.78914018215922	0.000469251220751129	0.176876042828018	0.528294621707244	-0.051987103458246	0.854012937656152	0.416881367345912	0.122133569362773
TRINITY_DN312761_c0_g2	O18750	Endoplasmin (94 kDa glucose-regulated protein) (GRP-94) (Heat shock protein 90 kDa beta member 1) (Fragment)	protein folding [GO:0006457]; ubiquitin-dependent ERAD pathway [GO:0030433]	melanosome [GO:0042470]; sarcoplasmic reticulum lumen [GO:0033018]	ATP binding [GO:0005524]; unfolded protein binding [GO:0051082]	GO:0005524; GO:0006457; GO:0030433; GO:0033018; GO:0042470; GO:0051082	black	0.328042550845263	0.232606781883232	3.68688574887195	1.25922504670647	0.224843985576578	0.0682745713050166	0.228978425307548	0.411711589647227	-0.407768285508863	0.1313623819443	-0.173998183942951	0.535133169448016	0.221596963294796	0.427353379837597	0.0659006986401068	0.815495571883036	-0.616742248454894	0.0143287690751519	0.197053276123883	0.481479863325514	0.767466211420697	0.000837590570866608	0.0734271828248195	0.794816593745282	0.490352028889509	0.0634948492577802	0.31715338761403	0.249397632804465	0.0204669793924972	0.942285042016161	0.514367444057721	0.0497966687553154
TRINITY_DN540595_c0_g1	Q55DM5	Adenosine 3'-phospho 5'-phosphosulfate transporter 1 (PAPS transporter 1) (Solute carrier family 35 member B2)		integral component of endoplasmic reticulum membrane [GO:0030176]; integral component of Golgi membrane [GO:0030173]	3'-phosphoadenosine 5'-phosphosulfate transmembrane transporter activity [GO:0046964]; transmembrane transporter activity [GO:0022857]	GO:0022857; GO:0030173; GO:0030176; GO:0046964	black	0.327015515266153	0.234159527190984	1.86724252358182	1.24913844966631	0.999895446034155	0.99950926132016	0.20989202000396	0.452767247464965	-0.610677045954901	0.0156008989397973	0.0334035049067882	0.905925446649204	0.550743387119123	0.0333670371949282	-0.0917620266171405	0.744993416096389	-0.442616757050756	0.0984983981418457	0.161183007773195	0.566051740154697	-0.0786273818748424	0.780601939324034	0.143939749207863	0.608796962234662	0.676857176193856	0.00558095890895249	0.291243170800694	0.292261089498223	-0.0310678254311367	0.912479302289837	0.509781078413127	0.0522268962151088
TRINITY_DN526802_c0_g1	Q96QE2	Proton myo-inositol cotransporter (H(+)-myo-inositol cotransporter) (Hmit) (H(+)-myo-inositol symporter) (Solute carrier family 2 member 13)	myo-inositol transport [GO:0015798]	integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]	myo-inositol:proton symporter activity [GO:0005366]	GO:0005366; GO:0005886; GO:0005887; GO:0015798	black	0.32034900263897	0.244394984152579	0.334969376822079	1.39395604625957	0.859661799043748	0.606068510547012	0.272203951617606	0.326354669311024	-0.581974410079725	0.0228425400104468	0.511558993526101	0.0512747057823218	0.531815060222018	0.0413070108457464	-0.108859990899524	0.699357964009944	-0.271606145463486	0.327460435660535	0.197032590219298	0.481526815304444	-0.152827565873295	0.586606271815038	0.242553205726743	0.383742575876172	0.532437100753971	0.041025681236864	0.154692880077204	0.581991300266842	-0.257945072842646	0.353308241980601	0.438214570263715	0.102293170785935
TRINITY_DN557_c0_g1	P0DJ14	60S ribosomal protein L7a	ribosome biogenesis [GO:0042254]	ribosome [GO:0005840]		GO:0005840; GO:0042254	black	0.319698803014211	0.245407798272032	1.91147819614983	1.62379643987155	0.972433869969511	0.809994997344556	0.21033944650976	0.451782246119847	-0.553578884336996	0.0322842918448886	-0.0527766378586445	0.851818233487342	0.557432393492695	0.0308554125515505	-0.213963288086608	0.443843831935459	-0.305629863395005	0.267955510890441	0.219474670347345	0.431906191964405	-0.112214448545083	0.690510407656767	0.384584306960727	0.156949363939494	0.847744458940506	6.56905500888729e-05	-0.0633792555406429	0.822449251974223	-0.0402308946541742	0.886801671326563	0.407517626756831	0.131622739006177
TRINITY_DN344668_c0_g1	P49479	Photosystem I P700 chlorophyll a apoprotein A1 (EC 1.97.1.12) (PSI-A) (PsaA)	photosynthesis [GO:0015979]; protein-chromophore linkage [GO:0018298]	chloroplast thylakoid membrane [GO:0009535]; integral component of membrane [GO:0016021]; photosystem I [GO:0009522]	4 iron, 4 sulfur cluster binding [GO:0051539]; chlorophyll binding [GO:0016168]; electron transfer activity [GO:0009055]; magnesium ion binding [GO:0000287]	GO:0000287; GO:0009055; GO:0009522; GO:0009535; GO:0015979; GO:0016021; GO:0016168; GO:0018298; GO:0051539	black	0.315667911366523	0.251744348761673	2.69719738545276	1.31336078677819	0.317205529631291	0.118263239736819	0.305858738639089	0.267579029357691	-0.393969309706503	0.14622188565729	0.450641870908049	0.0918365771450607	0.327328034371473	0.233686357370439	-0.114738378194491	0.683877767236847	-0.143673117116065	0.609467719262173	0.213287939382339	0.445317920672029	0.146280982285829	0.602919666599032	0.332525269672596	0.225904804646481	0.463679914911522	0.0817016188130169	-0.0893434471421747	0.75151661218816	-0.312650821965464	0.25655216772506	0.274686415868041	0.321785699715822
TRINITY_DN106380_c0_g1	Q5F364	Multidrug resistance-associated protein 1 (ATP-binding cassette sub-family C member 1) (Leukotriene C(4) transporter) (LTC4 transporter)	transmembrane transport [GO:0055085]	basolateral plasma membrane [GO:0016323]; integral component of membrane [GO:0016021]; membrane [GO:0016020]; vacuolar membrane [GO:0005774]	ATPase activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; ATP binding [GO:0005524]	GO:0005524; GO:0005774; GO:0016020; GO:0016021; GO:0016323; GO:0016887; GO:0042626; GO:0055085	black	0.314428282887453	0.253713001283297	2.70508949902035	1.53702954436612	0.999895446034155	0.999510978206688	0.222400597401175	0.425635838635816	-0.443581119530258	0.0976804674169772	-0.0788337562749503	0.780039116147425	0.561833679837519	0.0292822648121337	0.00990987489202554	0.972038653405795	-0.202055202252533	0.470191343088632	0.173646099185436	0.535972498923116	-0.0745900727980996	0.791632488782709	0.523728159830982	0.0450962563932958	0.850849038035131	5.79113484211943e-05	-0.0587279222905193	0.835308662649972	-0.164099397680241	0.558949791845053	0.301992924541352	0.273980872431909
